Date,Symbol,amountNet,interestPaid,dividendRecd,premiumNet,currentShares,basisShares,basisPerShare,marketPrice,sharesBought,sharesSold,txPrice
2024-07-01,SOUN," ",5000.0,$1633.94,$-20787.73,$-224.74,$-1108.91," "," ",$1858.68,$28051.42,$-4.16,"=stockhistory(B79,A79,,0,0,1)"," "," "," "
2024-08-01,SOUN," ",5000.0,$1021.53,$-19766.20,$-210.51,$-1319.42," "," ",$1232.04,$29283.46,$-3.95,"=stockhistory(B80,A80,,0,0,1)"," "," "," "
2024-09-01,SOUN," ",5000.0,$-845.61,$-20611.81,$-212.05,$-1531.47," "," ",$-633.56,$28649.90,$-4.12,"=stockhistory(B81,A81,,0,0,1)"," "," "," "
2024-10-01,SOUN,1000.0,6000.0,$-4246.02,$-24857.83,$-229.62,$-1761.09," "," ",$943.86,$29593.76,$-4.14,"=stockhistory(B82,A82,,0,0,1)"," "," "," "
2024-11-01,SOUN,5000.0,11000.0,$-23955.95,$-48813.77,$-386.83,$-2147.91," "," ",$2511.01,$32104.77,$-4.44,"=stockhistory(B83,A83,,0,0,1)"," "," "," "
2024-12-01,SOUN,-5000.0,6000.0,$20620.70,$-28193.08,$-489.97,$-2637.89," "," ",$-8888.49,$23216.28,$-4.70,"=stockhistory(B84,A84,,0,0,1)"," "," "," "
2025-01-01,SOUN,-4000.0,2000.0,$18023.85,$-10169.22,$-221.15,$-2859.03," "," ",$-5754.33,$17461.95,$-5.08,"=stockhistory(B85,A85,,0,0,1)"," "," "," "
2025-02-01,SOUN," ",2000.0,$-105.74,$-10274.96,$-105.74,$-2964.77," "," "," ",$17461.95,$-5.14,"=stockhistory(B86,A86,,0,0,1)"," "," "," "
2025-03-01,SOUN,1000.0,3000.0,$-8771.15,$-19046.11,$-128.75,$-3093.52," "," ",$1987.60,$19449.55,$-6.35,"=stockhistory(B87,A87,,0,0,1)"," "," "," "
2025-04-01,SOUN," ",3000.0,$936.02,$-18110.09,$-195.64,$-3289.16," "," ",$1131.66,$20581.21,$-6.04,"=stockhistory(B88,A88,,0,0,1)"," "," "," "
